RIG|04/11/2021|79||||4015973||45032.94|4.3400000
RIG|04/11/2021|79||||4015970||151282.44|0.3100000
RIG|04/11/2021|79||||4015972||11389.68|2.4400000
RIG|04/11/2021|79||||4015974||11691.3|5.6900000
RIG|04/11/2021|79||||4015971||82163|1.4500000
TES|04/11/2021|80|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|80||||4015973||45032.94|4.3400000
RIG|04/11/2021|80||||4015970||151282.44|0.3100000
RIG|04/11/2021|80||||4015972||11389.68|2.4400000
RIG|04/11/2021|80||||4015974||11691.3|5.6900000
RIG|04/11/2021|80||||4015971||82163|1.4500000
TES|04/11/2021|81|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|81||||4015973||45032.94|4.3400000
RIG|04/11/2021|81||||4015970||151282.44|0.3100000
RIG|04/11/2021|81||||4015972||11389.68|2.4400000
RIG|04/11/2021|81||||4015974||11691.3|5.6900000
RIG|04/11/2021|81||||4015971||82163|1.4500000
TES|04/11/2021|82|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|82||||4015973||45032.94|4.3400000
RIG|04/11/2021|82||||4015970||151282.44|0.3100000
RIG|04/11/2021|82||||4015972||11389.68|2.4400000
RIG|04/11/2021|82||||4015974||11691.3|5.6900000
RIG|04/11/2021|82||||4015971||82163|1.4500000
TES|04/11/2021|83|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|83||||4015973||45032.94|4.3400000
RIG|04/11/2021|83||||4015970||151282.44|0.3100000
RIG|04/11/2021|83||||4015972||11389.68|2.4400000
RIG|04/11/2021|83||||4015974||11691.3|5.6900000
RIG|04/11/2021|83||||4015971||82163|1.4500000
TES|04/11/2021|84|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|84||||4015973||45032.94|4.3400000
RIG|04/11/2021|84||||4015970||151282.44|0.3100000
RIG|04/11/2021|84||||4015972||11389.68|2.4400000
RIG|04/11/2021|84||||4015974||11691.3|5.6900000
RIG|04/11/2021|84||||4015971||82163|1.4500000
TES|04/11/2021|85|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|85||||4015973||45032.94|4.3400000
RIG|04/11/2021|85||||4015970||151282.44|0.3100000
RIG|04/11/2021|85||||4015972||11389.68|2.4400000
RIG|04/11/2021|85||||4015974||11691.3|5.6900000
RIG|04/11/2021|85||||4015971||82163|1.4500000
TES|04/11/2021|86|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|86||||4015973||45032.94|4.3400000
RIG|04/11/2021|86||||4015970||151282.44|0.3100000
RIG|04/11/2021|86||||4015972||11389.68|2.4400000
RIG|04/11/2021|86||||4015974||11691.3|5.6900000
RIG|04/11/2021|86||||4015971||82163|1.4500000
TES|04/11/2021|87|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|87||||4015973||45032.94|4.3400000
RIG|04/11/2021|87||||4015970||151282.44|0.3100000
RIG|04/11/2021|87||||4015972||11389.68|2.4400000
RIG|04/11/2021|87||||4015974||11691.3|5.6900000
RIG|04/11/2021|87||||4015971||82163|1.4500000
TES|04/11/2021|88|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|88||||4015973||45032.94|4.3400000
RIG|04/11/2021|88||||4015970||151282.44|0.3100000
RIG|04/11/2021|88||||4015972||11389.68|2.4400000
RIG|04/11/2021|88||||4015974||11691.3|5.6900000
RIG|04/11/2021|88||||4015971||82163|1.4500000
TES|04/11/2021|89|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|89||||4015973||45032.94|4.3400000
RIG|04/11/2021|89||||4015970||151282.44|0.3100000
RIG|04/11/2021|89||||4015972||11389.68|2.4400000
RIG|04/11/2021|89||||4015974||11691.3|5.6900000
RIG|04/11/2021|89||||4015971||82163|1.4500000
TES|04/11/2021|90|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|90||||4015973||45032.94|4.3400000
RIG|04/11/2021|90||||4015970||151282.44|0.3100000
RIG|04/11/2021|90||||4015972||11389.68|2.4400000
RIG|04/11/2021|90||||4015974||11691.3|5.6900000
RIG|04/11/2021|90||||4015971||82163|1.4500000
TES|04/11/2021|91|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|91||||4015973||45032.94|4.3400000
RIG|04/11/2021|91||||4015970||151282.44|0.3100000
RIG|04/11/2021|91||||4015972||11389.68|2.4400000
RIG|04/11/2021|91||||4015974||11691.3|5.6900000
RIG|04/11/2021|91||||4015971||82163|1.4500000
TES|04/11/2021|92|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|92||||4015973||45032.94|4.3400000
RIG|04/11/2021|92||||4015970||151282.44|0.3100000
RIG|04/11/2021|92||||4015972||11389.68|2.4400000
RIG|04/11/2021|92||||4015974||11691.3|5.6900000
RIG|04/11/2021|92||||4015971||82163|1.4500000
TES|04/11/2021|93|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|93||||4015973||45032.94|4.3400000
RIG|04/11/2021|93||||4015970||151282.44|0.3100000
RIG|04/11/2021|93||||4015972||11389.68|2.4400000
RIG|04/11/2021|93||||4015974||11691.3|5.6900000
RIG|04/11/2021|93||||4015971||82163|1.4500000
TES|04/11/2021|94|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|94||||4015973||45032.94|4.3400000
RIG|04/11/2021|94||||4015970||151282.44|0.3100000
RIG|04/11/2021|94||||4015972||11389.68|2.4400000
RIG|04/11/2021|94||||4015974||11691.3|5.6900000
RIG|04/11/2021|94||||4015971||82163|1.4500000
TES|04/11/2021|95|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|95||||4015973||45032.94|4.3400000
RIG|04/11/2021|95||||4015970||151282.44|0.3100000
RIG|04/11/2021|95||||4015972||11389.68|2.4400000
RIG|04/11/2021|95||||4015974||11691.3|5.6900000
RIG|04/11/2021|95||||4015971||82163|1.4500000
TES|04/11/2021|96|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|96||||4015973||45032.94|4.3400000
RIG|04/11/2021|96||||4015970||151282.44|0.3100000
RIG|04/11/2021|96||||4015972||11389.68|2.4400000
RIG|04/11/2021|96||||4015974||11691.3|5.6900000
RIG|04/11/2021|96||||4015971||82163|1.4500000
TES|04/11/2021|97|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|97||||4015973||45032.94|4.3400000
RIG|04/11/2021|97||||4015970||151282.44|0.3100000
RIG|04/11/2021|97||||4015972||11389.68|2.4400000
RIG|04/11/2021|97||||4015974||11691.3|5.6900000
RIG|04/11/2021|97||||4015971||82163|1.4500000
TES|04/11/2021|98|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|98||||4015973||45032.94|4.3400000
RIG|04/11/2021|98||||4015970||151282.44|0.3100000
RIG|04/11/2021|98||||4015972||11389.68|2.4400000
RIG|04/11/2021|98||||4015974||11691.3|5.6900000
RIG|04/11/2021|98||||4015971||82163|1.4500000
TES|04/11/2021|99|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|99||||4015973||45032.94|4.3400000
RIG|04/11/2021|99||||4015970||151282.44|0.3100000
RIG|04/11/2021|99||||4015972||11389.68|2.4400000
RIG|04/11/2021|99||||4015974||11691.3|5.6900000
RIG|04/11/2021|99||||4015971||82163|1.4500000
TES|04/11/2021|100|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|100||||4015973||45032.94|4.3400000
RIG|04/11/2021|100||||4015970||151282.44|0.3100000
RIG|04/11/2021|100||||4015972||11389.68|2.4400000
RIG|04/11/2021|100||||4015974||11691.3|5.6900000
RIG|04/11/2021|100||||4015971||82163|1.4500000
TES|04/11/2021|101|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|101||||4015973||45032.94|4.3400000
RIG|04/11/2021|101||||4015970||151282.44|0.3100000
RIG|04/11/2021|101||||4015972||11389.68|2.4400000
RIG|04/11/2021|101||||4015974||11691.3|5.6900000
RIG|04/11/2021|101||||4015971||82163|1.4500000
TES|04/11/2021|102|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|102||||4015973||45032.94|4.3400000
RIG|04/11/2021|102||||4015970||151282.44|0.3100000
RIG|04/11/2021|102||||4015972||11389.68|2.4400000
RIG|04/11/2021|102||||4015974||11691.3|5.6900000
RIG|04/11/2021|102||||4015971||82163|1.4500000
TES|04/11/2021|103|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|103||||4015973||45032.94|4.3400000
RIG|04/11/2021|103||||4015970||151282.44|0.3100000
RIG|04/11/2021|103||||4015972||11389.68|2.4400000
RIG|04/11/2021|103||||4015974||11691.3|5.6900000
RIG|04/11/2021|103||||4015971||82163|1.4500000
TES|04/11/2021|104|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|104||||4015973||45032.94|4.3400000
RIG|04/11/2021|104||||4015970||151282.44|0.3100000
RIG|04/11/2021|104||||4015972||11389.68|2.4400000
RIG|04/11/2021|104||||4015974||11691.3|5.6900000
RIG|04/11/2021|104||||4015971||82163|1.4500000
TES|04/11/2021|105|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|105||||4015973||45032.94|4.3400000
RIG|04/11/2021|105||||4015970||151282.44|0.3100000
RIG|04/11/2021|105||||4015972||11389.68|2.4400000
RIG|04/11/2021|105||||4015974||11691.3|5.6900000
RIG|04/11/2021|105||||4015971||82163|1.4500000
TES|04/11/2021|106|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|106||||4015973||45032.94|4.3400000
RIG|04/11/2021|106||||4015970||151282.44|0.3100000
RIG|04/11/2021|106||||4015972||11389.68|2.4400000
RIG|04/11/2021|106||||4015974||11691.3|5.6900000
RIG|04/11/2021|106||||4015971||82163|1.4500000
TES|04/11/2021|107|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|107||||4015973||45032.94|4.3400000
RIG|04/11/2021|107||||4015970||151282.44|0.3100000
RIG|04/11/2021|107||||4015972||11389.68|2.4400000
RIG|04/11/2021|107||||4015974||11691.3|5.6900000
RIG|04/11/2021|107||||4015971||82163|1.4500000
TES|04/11/2021|108|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|108||||4015973||45032.94|4.3400000
RIG|04/11/2021|108||||4015970||151282.44|0.3100000
RIG|04/11/2021|108||||4015972||11389.68|2.4400000
RIG|04/11/2021|108||||4015974||11691.3|5.6900000
RIG|04/11/2021|108||||4015971||82163|1.4500000
TES|04/11/2021|109|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|109||||4015973||45032.94|4.3400000
RIG|04/11/2021|109||||4015970||151282.44|0.3100000
RIG|04/11/2021|109||||4015972||11389.68|2.4400000
RIG|04/11/2021|109||||4015974||11691.3|5.6900000
RIG|04/11/2021|109||||4015971||82163|1.4500000
TES|04/11/2021|110|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|110||||4015973||45032.94|4.3400000
RIG|04/11/2021|110||||4015970||151282.44|0.3100000
RIG|04/11/2021|110||||4015972||11389.68|2.4400000
RIG|04/11/2021|110||||4015974||11691.3|5.6900000
RIG|04/11/2021|110||||4015971||82163|1.4500000
TES|04/11/2021|111|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|111||||4015973||45032.94|4.3400000
RIG|04/11/2021|111||||4015970||151282.44|0.3100000
RIG|04/11/2021|111||||4015972||11389.68|2.4400000
RIG|04/11/2021|111||||4015974||11691.3|5.6900000
RIG|04/11/2021|111||||4015971||82163|1.4500000
TES|04/11/2021|112|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|112||||4015973||45032.94|4.3400000
RIG|04/11/2021|112||||4015970||151282.44|0.3100000
RIG|04/11/2021|112||||4015972||11389.68|2.4400000
RIG|04/11/2021|112||||4015974||11691.3|5.6900000
RIG|04/11/2021|112||||4015971||82163|1.4500000
TES|04/11/2021|113|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|113||||4015973||45032.94|4.3400000
RIG|04/11/2021|113||||4015970||151282.44|0.3100000
RIG|04/11/2021|113||||4015972||11389.68|2.4400000
RIG|04/11/2021|113||||4015974||11691.3|5.6900000
RIG|04/11/2021|113||||4015971||82163|1.4500000
TES|04/11/2021|114|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|114||||4015973||45032.94|4.3400000
RIG|04/11/2021|114||||4015970||151282.44|0.3100000
RIG|04/11/2021|114||||4015972||11389.68|2.4400000
RIG|04/11/2021|114||||4015974||11691.3|5.6900000
RIG|04/11/2021|114||||4015971||82163|1.4500000
TES|04/11/2021|115|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|115||||4015973||45032.94|4.3400000
RIG|04/11/2021|115||||4015970||151282.44|0.3100000
RIG|04/11/2021|115||||4015972||11389.68|2.4400000
RIG|04/11/2021|115||||4015974||11691.3|5.6900000
RIG|04/11/2021|115||||4015971||82163|1.4500000
TES|04/11/2021|116|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|116||||4015973||45032.94|4.3400000
RIG|04/11/2021|116||||4015970||151282.44|0.3100000
RIG|04/11/2021|116||||4015972||11389.68|2.4400000
RIG|04/11/2021|116||||4015974||11691.3|5.6900000
RIG|04/11/2021|116||||4015971||82163|1.4500000
TES|04/11/2021|117|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|117||||4015973||45032.94|4.3400000
RIG|04/11/2021|117||||4015970||151282.44|0.3100000
RIG|04/11/2021|117||||4015972||11389.68|2.4400000
RIG|04/11/2021|117||||4015974||11691.3|5.6900000
RIG|04/11/2021|117||||4015971||82163|1.4500000
TES|04/11/2021|118|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|118||||4015973||45032.94|4.3400000
RIG|04/11/2021|118||||4015970||151282.44|0.3100000
RIG|04/11/2021|118||||4015972||11389.68|2.4400000
RIG|04/11/2021|118||||4015974||11691.3|5.6900000
RIG|04/11/2021|118||||4015971||82163|1.4500000
TES|04/11/2021|119|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|119||||4015973||45032.94|4.3400000
RIG|04/11/2021|119||||4015970||151282.44|0.3100000
RIG|04/11/2021|119||||4015972||11389.68|2.4400000
RIG|04/11/2021|119||||4015974||11691.3|5.6900000
RIG|04/11/2021|119||||4015971||82163|1.4500000
TES|04/11/2021|120|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|120||||4015973||45032.94|4.3400000
RIG|04/11/2021|120||||4015970||151282.44|0.3100000
RIG|04/11/2021|120||||4015972||11389.68|2.4400000
RIG|04/11/2021|120||||4015974||11691.3|5.6900000
RIG|04/11/2021|120||||4015971||82163|1.4500000
TES|04/11/2021|121|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|121||||4015973||45032.94|4.3400000
RIG|04/11/2021|121||||4015970||151282.44|0.3100000
RIG|04/11/2021|121||||4015972||11389.68|2.4400000
RIG|04/11/2021|121||||4015974||11691.3|5.6900000
RIG|04/11/2021|121||||4015971||82163|1.4500000
TES|04/11/2021|122|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|122||||4015973||45032.94|4.3400000
RIG|04/11/2021|122||||4015970||151282.44|0.3100000
RIG|04/11/2021|122||||4015972||11389.68|2.4400000
RIG|04/11/2021|122||||4015974||11691.3|5.6900000
RIG|04/11/2021|122||||4015971||82163|1.4500000
TES|04/11/2021|123|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|123||||4015973||45032.94|4.3400000
RIG|04/11/2021|123||||4015970||151282.44|0.3100000
RIG|04/11/2021|123||||4015972||11389.68|2.4400000
RIG|04/11/2021|123||||4015974||11691.3|5.6900000
RIG|04/11/2021|123||||4015971||82163|1.4500000
TES|04/11/2021|124|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|124||||4015973||45032.94|4.3400000
RIG|04/11/2021|124||||4015970||151282.44|0.3100000
RIG|04/11/2021|124||||4015972||11389.68|2.4400000
RIG|04/11/2021|124||||4015974||11691.3|5.6900000
RIG|04/11/2021|124||||4015971||82163|1.4500000
TES|04/11/2021|125|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|125||||4015973||45032.94|4.3400000
RIG|04/11/2021|125||||4015970||151282.44|0.3100000
RIG|04/11/2021|125||||4015972||11389.68|2.4400000
RIG|04/11/2021|125||||4015974||11691.3|5.6900000
RIG|04/11/2021|125||||4015971||82163|1.4500000
TES|04/11/2021|126|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|126||||4015973||45032.94|4.3400000
RIG|04/11/2021|126||||4015970||151282.44|0.3100000
RIG|04/11/2021|126||||4015972||11389.68|2.4400000
RIG|04/11/2021|126||||4015974||11691.3|5.6900000
RIG|04/11/2021|126||||4015971||82163|1.4500000
TES|04/11/2021|127|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|127||||4015973||45032.94|4.3400000
RIG|04/11/2021|127||||4015970||151282.44|0.3100000
RIG|04/11/2021|127||||4015972||11389.68|2.4400000
RIG|04/11/2021|127||||4015974||11691.3|5.6900000
RIG|04/11/2021|127||||4015971||82163|1.4500000
TES|04/11/2021|128|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|128||||4015973||45032.94|4.3400000
RIG|04/11/2021|128||||4015970||151282.44|0.3100000
RIG|04/11/2021|128||||4015972||11389.68|2.4400000
RIG|04/11/2021|128||||4015974||11691.3|5.6900000
RIG|04/11/2021|128||||4015971||82163|1.4500000
TES|04/11/2021|129|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|129||||4015973||45032.94|4.3400000
RIG|04/11/2021|129||||4015970||151282.44|0.3100000
RIG|04/11/2021|129||||4015972||11389.68|2.4400000
RIG|04/11/2021|129||||4015974||11691.3|5.6900000
RIG|04/11/2021|129||||4015971||82163|1.4500000
TES|04/11/2021|130|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|130||||4015973||45032.94|4.3400000
RIG|04/11/2021|130||||4015970||151282.44|0.3100000
RIG|04/11/2021|130||||4015972||11389.68|2.4400000
RIG|04/11/2021|130||||4015974||11691.3|5.6900000
RIG|04/11/2021|130||||4015971||82163|1.4500000
TES|04/11/2021|131|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|131||||4015973||45032.94|4.3400000
RIG|04/11/2021|131||||4015970||151282.44|0.3100000
RIG|04/11/2021|131||||4015972||11389.68|2.4400000
RIG|04/11/2021|131||||4015974||11691.3|5.6900000
RIG|04/11/2021|131||||4015971||82163|1.4500000
TES|04/11/2021|132|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|132||||4015973||45032.94|4.3400000
RIG|04/11/2021|132||||4015970||151282.44|0.3100000
RIG|04/11/2021|132||||4015972||11389.68|2.4400000
RIG|04/11/2021|132||||4015974||11691.3|5.6900000
RIG|04/11/2021|132||||4015971||82163|1.4500000
TES|04/11/2021|133|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|133||||4015973||45032.94|4.3400000
RIG|04/11/2021|133||||4015970||151282.44|0.3100000
RIG|04/11/2021|133||||4015972||11389.68|2.4400000
RIG|04/11/2021|133||||4015974||11691.3|5.6900000
RIG|04/11/2021|133||||4015971||82163|1.4500000
TES|04/11/2021|134|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|134||||4015973||45032.94|4.3400000
RIG|04/11/2021|134||||4015970||151282.44|0.3100000
RIG|04/11/2021|134||||4015972||11389.68|2.4400000
RIG|04/11/2021|134||||4015974||11691.3|5.6900000
RIG|04/11/2021|134||||4015971||82163|1.4500000
TES|04/11/2021|135|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|135||||4015973||45032.94|4.3400000
RIG|04/11/2021|135||||4015970||151282.44|0.3100000
RIG|04/11/2021|135||||4015972||11389.68|2.4400000
RIG|04/11/2021|135||||4015974||11691.3|5.6900000
RIG|04/11/2021|135||||4015971||82163|1.4500000
TES|04/11/2021|136|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|136||||4015973||45032.94|4.3400000
RIG|04/11/2021|136||||4015970||151282.44|0.3100000
RIG|04/11/2021|136||||4015972||11389.68|2.4400000
RIG|04/11/2021|136||||4015974||11691.3|5.6900000
RIG|04/11/2021|136||||4015971||82163|1.4500000
TES|04/11/2021|137|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|137||||4015973||45032.94|4.3400000
RIG|04/11/2021|137||||4015970||151282.44|0.3100000
RIG|04/11/2021|137||||4015972||11389.68|2.4400000
RIG|04/11/2021|137||||4015974||11691.3|5.6900000
RIG|04/11/2021|137||||4015971||82163|1.4500000
TES|04/11/2021|138|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|138||||4015973||45032.94|4.3400000
RIG|04/11/2021|138||||4015970||151282.44|0.3100000
RIG|04/11/2021|138||||4015972||11389.68|2.4400000
RIG|04/11/2021|138||||4015974||11691.3|5.6900000
RIG|04/11/2021|138||||4015971||82163|1.4500000
TES|04/11/2021|139|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|139||||4015973||45032.94|4.3400000
RIG|04/11/2021|139||||4015970||151282.44|0.3100000
RIG|04/11/2021|139||||4015972||11389.68|2.4400000
RIG|04/11/2021|139||||4015974||11691.3|5.6900000
RIG|04/11/2021|139||||4015971||82163|1.4500000
TES|04/11/2021|140|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|140||||4015973||45032.94|4.3400000
RIG|04/11/2021|140||||4015970||151282.44|0.3100000
RIG|04/11/2021|140||||4015972||11389.68|2.4400000
RIG|04/11/2021|140||||4015974||11691.3|5.6900000
RIG|04/11/2021|140||||4015971||82163|1.4500000
TES|04/11/2021|141|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|141||||4015973||45032.94|4.3400000
RIG|04/11/2021|141||||4015970||151282.44|0.3100000
RIG|04/11/2021|141||||4015972||11389.68|2.4400000
RIG|04/11/2021|141||||4015974||11691.3|5.6900000
RIG|04/11/2021|141||||4015971||82163|1.4500000
TES|04/11/2021|142|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|142||||4015973||45032.94|4.3400000
RIG|04/11/2021|142||||4015970||151282.44|0.3100000
RIG|04/11/2021|142||||4015972||11389.68|2.4400000
RIG|04/11/2021|142||||4015974||11691.3|5.6900000
RIG|04/11/2021|142||||4015971||82163|1.4500000
TES|04/11/2021|143|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|143||||4015973||45032.94|4.3400000
RIG|04/11/2021|143||||4015970||151282.44|0.3100000
RIG|04/11/2021|143||||4015972||11389.68|2.4400000
RIG|04/11/2021|143||||4015974||11691.3|5.6900000
RIG|04/11/2021|143||||4015971||82163|1.4500000
TES|04/11/2021|144|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|144||||4015973||45032.94|4.3400000
RIG|04/11/2021|144||||4015970||151282.44|0.3100000
RIG|04/11/2021|144||||4015972||11389.68|2.4400000
RIG|04/11/2021|144||||4015974||11691.3|5.6900000
RIG|04/11/2021|144||||4015971||82163|1.4500000
TES|04/11/2021|145|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|145||||4015973||45032.94|4.3400000
RIG|04/11/2021|145||||4015970||151282.44|0.3100000
RIG|04/11/2021|145||||4015972||11389.68|2.4400000
RIG|04/11/2021|145||||4015974||11691.3|5.6900000
RIG|04/11/2021|145||||4015971||82163|1.4500000
TES|04/11/2021|146|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|146||||4015973||45032.94|4.3400000
RIG|04/11/2021|146||||4015970||151282.44|0.3100000
RIG|04/11/2021|146||||4015972||11389.68|2.4400000
RIG|04/11/2021|146||||4015974||11691.3|5.6900000
RIG|04/11/2021|146||||4015971||82163|1.4500000
TES|04/11/2021|147|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|147||||4015973||45032.94|4.3400000
RIG|04/11/2021|147||||4015970||151282.44|0.3100000
RIG|04/11/2021|147||||4015972||11389.68|2.4400000
RIG|04/11/2021|147||||4015974||11691.3|5.6900000
RIG|04/11/2021|147||||4015971||82163|1.4500000
TES|04/11/2021|148|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|148||||4015973||45032.94|4.3400000
RIG|04/11/2021|148||||4015970||151282.44|0.3100000
RIG|04/11/2021|148||||4015972||11389.68|2.4400000
RIG|04/11/2021|148||||4015974||11691.3|5.6900000
RIG|04/11/2021|148||||4015971||82163|1.4500000
TES|04/11/2021|149|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|149||||4015973||45032.94|4.3400000
RIG|04/11/2021|149||||4015970||151282.44|0.3100000
RIG|04/11/2021|149||||4015972||11389.68|2.4400000
RIG|04/11/2021|149||||4015974||11691.3|5.6900000
RIG|04/11/2021|149||||4015971||82163|1.4500000
TES|04/11/2021|150|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|150||||4015973||45032.94|4.3400000
RIG|04/11/2021|150||||4015970||151282.44|0.3100000
RIG|04/11/2021|150||||4015972||11389.68|2.4400000
RIG|04/11/2021|150||||4015974||11691.3|5.6900000
RIG|04/11/2021|150||||4015971||82163|1.4500000
TES|04/11/2021|151|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|151||||4015973||45032.94|4.3400000
RIG|04/11/2021|151||||4015970||151282.44|0.3100000
RIG|04/11/2021|151||||4015972||11389.68|2.4400000
RIG|04/11/2021|151||||4015974||11691.3|5.6900000
RIG|04/11/2021|151||||4015971||82163|1.4500000
TES|04/11/2021|152|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|152||||4015973||45032.94|4.3400000
RIG|04/11/2021|152||||4015970||151282.44|0.3100000
RIG|04/11/2021|152||||4015972||11389.68|2.4400000
RIG|04/11/2021|152||||4015974||11691.3|5.6900000
RIG|04/11/2021|152||||4015971||82163|1.4500000
TES|04/11/2021|153|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|153||||4015973||45032.94|4.3400000
RIG|04/11/2021|153||||4015970||151282.44|0.3100000
RIG|04/11/2021|153||||4015972||11389.68|2.4400000
RIG|04/11/2021|153||||4015974||11691.3|5.6900000
RIG|04/11/2021|153||||4015971||82163|1.4500000
TES|04/11/2021|154|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|154||||4015973||45032.94|4.3400000
RIG|04/11/2021|154||||4015970||151282.44|0.3100000
RIG|04/11/2021|154||||4015972||11389.68|2.4400000
RIG|04/11/2021|154||||4015974||11691.3|5.6900000
RIG|04/11/2021|154||||4015971||82163|1.4500000
TES|04/11/2021|155|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|155||||4015973||45032.94|4.3400000
RIG|04/11/2021|155||||4015970||151282.44|0.3100000
RIG|04/11/2021|155||||4015972||11389.68|2.4400000
RIG|04/11/2021|155||||4015974||11691.3|5.6900000
RIG|04/11/2021|155||||4015971||82163|1.4500000
TES|04/11/2021|156|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|156||||4015973||45032.94|4.3400000
RIG|04/11/2021|156||||4015970||151282.44|0.3100000
RIG|04/11/2021|156||||4015972||11389.68|2.4400000
RIG|04/11/2021|156||||4015974||11691.3|5.6900000
RIG|04/11/2021|156||||4015971||82163|1.4500000
TES|04/11/2021|157|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|157||||4015973||45032.94|4.3400000
